delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,mean,variance,min,max,skewness,kurtosis,hjorth_activity,hjorth_mobility,hjorth_complexity,entropy,label
51.03271353,62.88754055,45.93356665,155.4407751,0.29550526,0.404575572,0.328309695,1.369097702,1.111011342,0.56571385,51.57434896,433.5106181,-21,123,0.04720682,-0.069215589,433.5106181,0.606128071,1.860621925,2.160108541,0
248.6945419,219.8814222,290.8601863,322.4618798,0.901998669,0.68188346,0.771237028,0.755969475,0.855031227,0.763996585,51.57317708,4799.101156,-330,321,-0.072727247,1.990350128,4799.101156,0.243622986,4.54607102,1.043510832,0
99.66645623,82.51537797,76.07557486,172.5609393,0.440862081,0.47818109,0.577572518,1.084650075,1.31009797,0.73272357,51.95,676.5133854,-50,161,-0.020642812,0.713055675,676.5133854,0.22597802,4.269174268,2.014606298,0
31.24263345,34.04972805,42.6375888,147.1725508,0.289711557,0.23135923,0.212285737,0.798584747,0.732748599,0.343987743,51.51666667,246.4590972,-2,118,0.277493224,0.328430694,246.4590972,0.461678241,2.240024114,2.904175105,0
66.12509256,70.01048189,66.85903388,169.5405084,0.394354332,0.412942503,0.390025329,1.04713571,0.989022556,0.575870719,51.88723958,491.3562955,-19,141,-0.054577308,-0.090093081,491.3562955,0.265436816,3.661075238,2.13160565,0
59.64784985,82.12875605,62.64236827,150.8754655,0.415192543,0.544347988,0.395344927,1.311073612,0.952196596,0.664003579,51.95026042,452.9407551,-21,131,-0.024641004,0.048067862,452.9407551,0.272189562,3.599083139,2.174383877,0
31.16890426,35.46678503,43.17382213,142.236802,0.30353482,0.24935027,0.219133894,0.821488191,0.721939887,0.359395205,51.43789063,240.5568195,-1,107,0.081397959,-0.047532838,240.5568195,0.497581925,2.144052173,2.750842129,0
40.9066642,40.09363914,33.40378654,113.0414507,0.295500335,0.354680862,0.361873135,1.200272283,1.224611592,0.553109851,51.88671875,209.972584,3,112,-0.162879169,0.054504193,209.972584,0.41237929,2.529072782,2.993432095,0
36.31715764,51.61174456,50.30623907,186.3054894,0.270020165,0.277027503,0.194933374,1.025951165,0.721921541,0.371616837,51.76393229,349.6097668,-20,141,0.087547953,0.571443581,349.6097668,0.421231429,2.473910934,2.34875473,0
39.72900607,62.01215587,50.28800184,142.6430657,0.352544315,0.434736561,0.278520417,1.233140184,0.790029522,0.527344628,51.81067708,496.6990527,-36,133,-0.048865924,-0.086095559,496.6990527,0.771683826,1.479598656,2.052735768,0
32.55337913,36.09046181,43.51521072,145.2143545,0.299661909,0.24853233,0.224174664,0.829375779,0.748091957,0.363715356,52.03815104,256.6728935,3,120,0.184203141,0.165143316,256.6728935,0.456204087,2.293848602,2.820155922,0
26.18299546,33.42429713,43.35488075,139.6120092,0.310538334,0.239408467,0.187541141,0.770946582,0.603922673,0.325781854,51.81145833,217.0089833,-21,102,0.02475119,0.172091107,217.0089833,0.444586949,2.322152958,3.004528567,0
25.14868356,33.6969962,37.97350953,139.4437634,0.272321319,0.241652946,0.180350006,0.887381667,0.662269142,0.331679542,51.92565104,220.2927795,-2,107,0.026448303,-0.021901428,220.2927795,0.50276007,2.112843631,2.901187323,0
32.66839564,28.09438124,33.2942599,99.72557033,0.333858807,0.281716927,0.327582941,0.843820566,0.981202037,0.456794876,52.39895833,228.2582802,-2,102,-0.075579269,-0.112362383,228.2582802,0.547856011,2.015944506,2.644938592,0
37.8887015,45.92763786,38.82219731,175.6510508,0.221018873,0.261470897,0.215704383,1.183025203,0.975954586,0.390800904,51.8859375,271.6174585,-14,116,0.037458528,0.149434131,271.6174585,0.321494862,3.062971418,2.47042735,0
78.09378515,78.10064749,69.55374341,171.1020032,0.406504553,0.456456652,0.456416545,1.122882014,1.122783352,0.649036787,51.43776042,559.9893554,-29,151,0.120547798,0.320854518,559.9893554,0.248034702,3.928907803,2.105462912,0
28.14563778,40.325431,39.4842448,145.1574257,0.272009817,0.277804809,0.193897333,1.021304351,0.712832116,0.370832156,52.25611979,243.6259391,-1,116,0.170675437,0.136361003,243.6259391,0.463161431,2.261310097,2.568406298,0
64.54153715,76.64706743,60.73228776,150.5774003,0.403329369,0.509021057,0.428626985,1.262048084,1.062721981,0.668159638,51.66223958,469.2494596,-22,123,-0.007751157,0.059541537,469.2494596,0.284569545,3.60077117,2.198153331,0
37.58011393,64.34285491,56.6572849,170.4247833,0.332447452,0.377544003,0.220508503,1.135650164,0.663288296,0.448837593,52.13984375,456.5153396,-37,145,-0.101001058,0.415253525,456.5153396,0.600843478,1.873409928,2.176184989,0
48.2677184,49.21795396,52.34185591,219.726601,0.23821356,0.223996338,0.219671711,0.940317325,0.922162915,0.358313027,50.94257813,401.7218329,-293,133,-5.064542881,78.20045536,401.7218329,0.305973085,3.094568307,3.063725107,0
38.42077421,33.37973327,42.8225283,137.0762077,0.312399424,0.243512232,0.280287694,0.779490016,0.897209383,0.399116242,51.18776042,285.564746,-7,147,0.165701797,0.256277659,285.564746,0.437667991,2.380801301,2.358416783,0
24.11161628,37.26727115,44.16191274,152.7619629,0.289089718,0.243956483,0.157837827,0.843878103,0.545982155,0.311688399,51.75455729,240.0552527,-2,105,0.01957917,-0.066399375,240.0552527,0.488985637,2.157418259,2.935595513,0
51.42369325,53.12832264,55.76407204,137.3504598,0.405998437,0.38680848,0.374397678,0.952733914,0.922165318,0.541399007,50.61601563,510.6631029,-20,132,0.117363791,-0.229023309,510.6631029,0.745620151,1.532088875,1.982761638,0
44.40800463,37.04258877,42.08559051,145.591655,0.289065953,0.254427967,0.305017514,0.880172722,1.055183118,0.433992907,51.76302083,331.89332,-40,131,0.091575432,0.247330233,331.89332,0.46129359,2.327955836,2.528200274,0
63.04427649,59.36900138,54.87563603,158.7549417,0.345662538,0.37396632,0.397116939,1.081882702,1.148857326,0.573013841,51.73684896,404.9738505,-24,132,-0.026436188,0.295054748,404.9738505,0.291538487,3.356964607,2.18997318,0
26.55125694,34.16981208,30.06908503,105.4144245,0.285246399,0.324147404,0.251874988,1.136376849,0.883008476,0.448180514,52.290625,178.4845475,1,104,0.038313147,0.112571077,178.4845475,0.553393798,1.928846947,3.094958653,0
37.98117913,32.28689949,40.71768194,132.8179276,0.306567665,0.243091427,0.285964251,0.792945422,0.932793257,0.404920228,52.65664063,248.0121825,2,109,0.139313478,-0.025755479,248.0121825,0.49159301,2.172565842,2.535989386,0
22.9637946,35.09595982,32.97063064,151.6893362,0.217356285,0.231367351,0.151387007,1.064461284,0.696492428,0.314414409,51.553125,212.0169694,-3,129,0.00875643,0.634936902,212.0169694,0.435031684,2.313628617,3.133094725,0
53.44312813,58.48196181,74.34174107,201.1407066,0.369600676,0.290751498,0.265700211,0.786663871,0.718884537,0.406287554,52.11067708,480.4557193,-43,153,-0.11750603,0.685989611,480.4557193,0.35655555,2.891945868,2.285970466,0
82.48893502,101.2296691,70.60840463,206.9330753,0.341213721,0.489190377,0.39862615,1.433677331,1.168259437,0.661950077,51.77122396,742.5772188,-88,153,-0.202235652,1.259531586,742.5772188,0.220070167,4.363243243,2.018181976,0
29.28729296,48.93733315,41.65267022,158.6390013,0.26256261,0.308482358,0.184615969,1.174890659,0.703131223,0.390553564,52.19635417,277.5557159,-1,125,0.15623797,0.146283418,277.5557159,0.4618009,2.286043343,2.618415315,0
40.22159936,37.56598434,41.5639708,142.1489691,0.292397272,0.264271944,0.282953859,0.903811248,0.967703484,0.423419187,51.08098958,253.376774,-9,113,0.181206116,0.160713083,253.376774,0.458416884,2.302847054,2.971340851,0
57.50721986,67.68832983,124.7783554,199.4021768,0.625762253,0.339456323,0.288398155,0.54246852,0.460874962,0.386190833,52.04101563,912.8948021,-49,168,0.034128282,-0.018661872,912.8948021,0.556002918,2.031343473,1.715397947,0
94.09992581,118.5659631,201.9203748,259.4376289,0.778300263,0.457011435,0.362707315,0.587191675,0.466024916,0.460956323,52.50247396,1769.230983,-133,214,0.064024573,0.498872772,1769.230983,0.397642759,2.824118665,1.321454535,0
26.96458013,44.56066638,44.44551915,152.1481059,0.292120095,0.292876905,0.177225868,1.00259075,0.606688383,0.363822817,52.09609375,262.8246202,-27,107,-0.136133818,0.4824943,262.8246202,0.466231828,2.267026648,2.576331732,0
24.79741514,42.43302141,43.85264752,152.1166067,0.288283104,0.278950618,0.163015832,0.967627357,0.565471335,0.343066247,51.85143229,257.2061828,-5,118,-0.014155333,0.327354934,257.2061828,0.476708312,2.222525775,2.905335935,0
84.61617031,108.4530141,97.74869669,212.9626453,0.458994565,0.509258391,0.397328697,1.109508543,0.865650113,0.621377975,51.72109375,839.2112738,-72,176,0.006005777,0.818396315,839.2112738,0.208058427,4.549094741,1.966846027,0
74.32142995,100.6945582,149.7844509,224.6432194,0.666765956,0.448242143,0.33084208,0.672263092,0.496189221,0.467422688,52.03398438,1221.241163,-72,169,-0.137398559,-0.021073945,1221.241163,0.477447596,2.363735609,1.504358423,0
35.56123375,67.02083997,55.00269193,152.6754961,0.360258806,0.438975747,0.232920375,1.218501088,0.646536242,0.493947269,51.84622396,325.2467956,-17,132,-0.110183265,0.60205197,325.2467956,0.327331846,2.953303471,2.616866865,0
23.66570007,42.50463027,35.5912334,150.4862928,0.236508141,0.282448517,0.1572615,1.194244375,0.664930597,0.355606245,51.88125,222.8077734,-7,103,-0.021129465,0.182157232,222.8077734,0.411693496,2.439860758,2.92995329,0
34.76649474,55.46279276,43.35509609,160.2079872,0.270617569,0.346192432,0.217008498,1.279268131,0.801900996,0.443249758,51.80807292,314.4089973,-22,155,0.236788291,0.879693229,314.4089973,0.450046356,2.347676698,2.498345992,0
41.91955341,35.72424425,38.61933721,144.4214011,0.267407302,0.247361153,0.290258598,0.925035146,1.085455019,0.424188617,51.12734375,277.8728461,-6,114,0.198217542,0.189862716,277.8728461,0.439745407,2.374892566,2.816690983,0
23.76949039,39.10355309,37.54578922,137.5729706,0.27291545,0.284238633,0.172777329,1.041489709,0.633080057,0.359030886,51.67460938,231.4515428,-5,121,0.08922891,0.191631621,231.4515428,0.491448871,2.166983399,2.942018146,0
84.16409481,44.68288886,31.75970528,112.1387145,0.283218025,0.398460862,0.750535577,1.406905022,2.650027576,0.895402353,51.421875,366.9201986,-37,136,-0.30752095,2.420607757,366.9201986,0.432495081,2.547293304,2.519860482,0
24.74457449,44.28400731,49.43448508,156.4845662,0.315906458,0.282992811,0.158127891,0.895812048,0.500552892,0.33522193,51.73763021,278.2437923,-11,103,-0.160154515,0.017333815,278.2437923,0.463091188,2.282493683,2.5453415,0
59.64163422,61.55574639,52.47664848,181.6883839,0.288827757,0.338798469,0.328263332,1.173012152,1.136536649,0.517572497,51.621875,412.3890527,-41,128,-0.302873157,0.65829514,412.3890527,0.292169891,3.367867388,2.306814473,0
60.33805913,81.33484605,63.33602031,145.7777104,0.434469852,0.557937464,0.41390456,1.284179929,0.952665779,0.677492122,52.12044271,454.6572383,-37,115,-0.337311412,0.381466868,454.6572383,0.292531444,3.494158674,2.258510562,0
42.03618501,59.08631875,50.61192585,177.0894511,0.285798649,0.333652391,0.237372609,1.167438657,0.830558891,0.444101415,51.31705729,369.0847611,-36,133,-0.155985179,0.664514801,369.0847611,0.399504712,2.608589674,2.370896729,0
30.37001953,33.24005529,41.05230699,115.8323068,0.354411546,0.286967049,0.262189542,0.809700056,0.739788376,0.405457701,51.31471354,217.2687939,-2,106,0.214938919,0.229401075,217.2687939,0.526249943,2.037632439,3.039132615,0
34.98143749,31.31678695,36.0624928,110.6255566,0.325986995,0.283088175,0.316214793,0.868403278,0.970022724,0.451967456,52.45169271,3034.176312,-59,163,-0.054763671,-1.337630407,3034.176312,1.124026571,1.028541511,0.750536139,0
71.93829367,97.19702807,121.1349931,183.5257808,0.66004347,0.529609669,0.391979227,0.802386045,0.593868805,0.555159496,52.76979167,987.5433583,-73,201,-0.09583263,0.430601353,987.5433583,0.53923855,2.096095897,1.765645088,0
32.11729728,56.05763094,52.04554217,159.832265,0.325626006,0.350727877,0.200943766,1.077088039,0.61709987,0.416159339,51.70768229,317.8719722,-7,107,-0.045974033,-0.080582164,317.8719722,0.433501067,2.421634418,2.335849274,0
75.87497568,87.95736085,75.99028036,135.3730716,0.561339707,0.649740453,0.560487952,1.157481726,0.998482639,0.775121775,52.01705729,583.2037455,-40,131,-0.438810892,0.381102778,583.2037455,0.259240845,3.974465536,2.018120148,0
94.02843988,87.25251785,147.2957633,220.4895148,0.668039764,0.395721846,0.426453113,0.592362712,0.638364864,0.492898897,51.73867188,1243.492515,-83,183,-0.013985206,0.430363701,1243.492515,0.479654351,2.347070317,1.545603641,0
31.26168637,41.32176992,41.83459234,118.4825813,0.353086436,0.348758184,0.263850483,0.987741666,0.747268818,0.452749101,52.13815104,207.2300028,-7,124,0.069864429,0.389579505,207.2300028,0.385698542,2.506908315,3.112117244,0
78.65387029,82.96771642,57.9497077,145.3833312,0.398599394,0.570682455,0.541010236,1.431719325,1.357278119,0.794861413,51.62356771,504.2451477,-75,149,-0.356125413,1.544155129,504.2451477,0.286899196,3.60082196,2.117642522,0
43.91587012,47.65057275,40.87715099,138.7129334,0.294688822,0.343519321,0.316595353,1.165701904,1.07433784,0.509863577,51.5,247.5604167,-9,144,0.378398324,1.518795795,247.5604167,0.316653607,3.092709361,3.046792033,0
