delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,mean,variance,min,max,skewness,kurtosis,hjorth_activity,hjorth_mobility,hjorth_complexity,entropy,label
54.07622428,81.13201909,54.22032996,102.0853079,0.531127653,0.794747264,0.529716033,1.496339457,0.997342221,0.865024738,51.75234375,695.6756455,-49,204,0.740844195,1.402772738,695.6756455,0.409440547,2.62731294,2.19548355,1
52.96321893,76.904649,53.1166745,99.05466954,0.536235947,0.776385902,0.534686746,1.447843822,0.997110972,0.853431825,51.59648438,683.6792324,-49,204,0.834237577,1.590596132,683.6792324,0.377736332,2.811793162,2.18432078,1
50.32102802,74.49186787,51.82534814,97.86008145,0.529586195,0.761207908,0.514214042,1.437363579,0.970973275,0.833834637,51.79713542,663.449471,-49,166,0.824342661,1.402471379,663.449471,0.341505363,3.060548756,2.262517914,1
49.36476281,75.85918707,55.81716093,99.9931956,0.558209592,0.758643492,0.49368122,1.359065667,0.884401177,0.803694649,51.76770833,658.9616656,-49,162,0.937175678,1.516106252,658.9616656,0.308272984,3.331696374,2.316658411,1
51.32229294,85.08104151,57.78761171,101.3322296,0.570278695,0.839624686,0.506475513,1.472305897,0.888119295,0.857236491,51.59609375,668.9899847,-26,162,1.007765083,1.576680198,668.9899847,0.294268102,3.468269084,2.308934189,1
55.75708117,89.3550678,55.90733009,98.61289938,0.566937292,0.906119467,0.565413668,1.598271061,0.997312536,0.939114247,51.71640625,644.5797308,-26,162,1.045614407,1.713855028,644.5797308,0.297147053,3.453508425,2.296713339,1
62.53080967,86.40721501,57.00312913,97.59873378,0.584056032,0.885331312,0.640692837,1.515832838,1.096971528,0.963365007,51.77682292,631.734567,-14,162,1.116771434,1.785895674,631.734567,0.298229499,3.440297909,2.544088552,1
59.6012118,92.34451717,55.50569166,98.43710494,0.563869607,0.938106796,0.605475058,1.663694558,1.073785589,0.98702721,51.83645833,627.1302854,-14,162,1.104656384,1.752938228,627.1302854,0.298123513,3.43574939,2.5424667,1
59.39053297,90.73596327,54.78257062,97.75889733,0.560384498,0.928160666,0.607520488,1.656292544,1.084113657,0.984168425,51.86770833,618.0327593,-12,162,1.131279854,1.831300883,618.0327593,0.299171503,3.415640302,2.516509978,1
67.5631508,88.01286349,63.86812036,101.1428386,0.631464583,0.870183838,0.667997376,1.378040609,1.057854066,0.942822315,52.22161458,646.5271891,-12,165,1.178838112,1.886882865,646.5271891,0.290297074,3.517225649,2.520709784,1
68.60179925,88.82039231,70.33315606,100.5347372,0.699590589,0.883479629,0.682369111,1.262852363,0.97538349,0.921309373,52.22734375,672.3480544,-12,171,1.240877772,2.122440742,672.3480544,0.284348704,3.585396195,2.557783821,1
59.06692471,97.15876889,67.5764122,107.8250475,0.626722768,0.901077914,0.547803373,1.437761576,0.874076069,0.890674992,51.51888021,710.057456,-12,182,1.389998633,2.804821911,710.057456,0.276022916,3.699149825,2.536589894,1
59.50898098,95.98880904,67.86727173,104.792303,0.647636036,0.915991025,0.567875496,1.414360804,0.876843572,0.900603342,51.47226563,742.4479287,-12,182,1.393583877,2.753033508,742.4479287,0.268921152,3.79205231,2.543522567,1
59.31376987,95.05595583,68.49155212,108.519727,0.631143793,0.8759325,0.546571315,1.387849346,0.866001252,0.87208977,51.590625,777.7899642,-12,182,1.42362857,2.809615992,777.7899642,0.2626336,3.888575041,2.551455748,1
61.34590486,98.54367475,71.7327269,109.9889729,0.652181078,0.895941403,0.557745956,1.373761726,0.855201071,0.879859586,51.66497396,785.0988253,-12,182,1.40084144,2.698189135,785.0988253,0.260383344,3.929320141,2.557343365,1
69.60573117,102.7939196,77.44522178,107.7563803,0.718706601,0.953947407,0.645954615,1.32731132,0.898773734,0.930875591,52.19335938,814.2590965,-12,182,1.361553629,2.379032715,814.2590965,0.257949181,3.959708246,2.567129324,1
71.55131267,103.5551529,79.64491075,104.3759889,0.763057783,0.992135777,0.685515064,1.300210546,0.898378967,0.951557491,52.17200521,831.445284,-12,182,1.347587355,2.280686786,831.445284,0.255308037,3.998492699,2.572467268,1
71.03938119,107.0987904,78.90053539,106.7610149,0.739038828,1.003163847,0.665405637,1.357389908,0.900366276,0.959477993,52.04765625,865.8151768,-21,182,1.331061892,2.160899479,865.8151768,0.250969642,4.056447052,2.512226216,1
74.09628512,105.1426128,78.59990482,101.0855123,0.777558555,1.040135331,0.733005981,1.337693895,0.94270197,0.997514995,51.63789063,862.5101528,-21,182,1.360022828,2.315406432,862.5101528,0.251563828,4.048040025,2.510156927,1
68.10832656,101.3178558,80.21164226,99.78423765,0.80385083,1.015369343,0.682555964,1.263131548,0.849107743,0.941278114,51.57265625,885.080919,-21,182,1.393553799,2.414927102,885.080919,0.248377282,4.086980725,2.512214264,1
64.33190324,102.1160662,77.88389862,99.42319595,0.783357424,1.027084929,0.64705125,1.311131928,0.82599747,0.93875527,51.634375,920.2431413,-21,182,1.382493825,2.27511688,920.2431413,0.242342641,4.188910617,2.443609293,1
69.47233685,116.1841764,83.41129587,101.446436,0.822220072,1.145276079,0.684817916,1.392906982,0.832888833,1.00432106,51.69947917,961.3203643,-21,182,1.370721248,2.111893003,961.3203643,0.237230994,4.282991072,2.451742061,1
80.03670156,116.3666252,84.93402317,97.94444905,0.867165255,1.188088006,0.817164243,1.370082575,0.942339696,1.073955421,52.12747396,1011.217214,-21,182,1.396455459,2.011173833,1011.217214,0.231234875,4.385897147,2.409046704,1
79.1578077,117.9990058,87.88403713,97.38334483,0.902454494,1.211695963,0.812847493,1.342667106,0.900707458,1.064174445,51.82682292,1041.891624,-21,182,1.414771268,2.004488749,1041.891624,0.227468905,4.449274256,2.359674325,1
78.142531,119.3293222,86.68390205,96.74781867,0.895977845,1.233405815,0.807692949,1.37660303,0.901465314,1.076541464,51.41354167,1028.696692,-21,182,1.441407526,2.148107724,1028.696692,0.228325018,4.441423994,2.455118078,1
81.27892571,115.6711704,87.78674219,93.18868524,0.9420322,1.241257671,0.872197365,1.317638262,0.925867889,1.088269822,51.28971354,1018.702394,-21,182,1.42872656,2.099603855,1018.702394,0.229141768,4.43554522,2.455738286,1
75.99476978,120.6175773,86.22240704,94.20504095,0.915263198,1.280372855,0.806695364,1.398912202,0.88138075,1.089703087,51.57695313,978.9443386,-21,177,1.39988206,1.976734632,978.9443386,0.234145535,4.32942125,2.431882909,1
83.20730073,121.6025398,88.72700104,97.79934736,0.907235104,1.24338805,0.850796074,1.370524625,0.937790073,1.098020962,52.16679688,976.1111111,-21,177,1.385176019,1.885023209,976.1111111,0.234332516,4.3296267,2.315547583,1
81.50581604,119.4838324,86.7553314,95.26399597,0.910683312,1.25423914,0.855578387,1.377250602,0.939490573,1.104221466,52.07369792,966.7349332,-21,177,1.409064643,1.938301048,966.7349332,0.23525524,4.304905097,2.427084204,1
78.99445159,119.1464514,86.0904654,96.01670978,0.896619615,1.240892879,0.822715669,1.383968025,0.917574916,1.088045558,51.85507813,983.0064716,-21,177,1.415657932,1.945611021,983.0064716,0.232685395,4.352263862,2.430325008,1
74.96208411,121.1498105,81.6623849,95.36551766,0.856309355,1.270373332,0.786050199,1.483544849,0.917951199,1.10780217,51.32916667,983.6648264,-21,181,1.48787559,2.276822455,983.6648264,0.231338232,4.380544922,2.492025898,1
77.44824316,122.6673828,83.22246601,97.32775607,0.855074332,1.260353549,0.795746725,1.473969574,0.930617018,1.108365438,51.13502604,984.7693982,-21,181,1.510226484,2.38414318,984.7693982,0.2311595,4.385135196,2.491074532,1
65.35775142,126.2963138,90.35119028,97.6343749,0.92540348,1.293564013,0.669413324,1.397837853,0.723374548,1.019514797,51.67070313,1008.279715,-17,181,1.50966918,2.260483908,1008.279715,0.228545873,4.441552178,2.519004661,1
59.80720323,121.4870207,83.99476984,96.13964969,0.873674598,1.263651585,0.62208676,1.446364112,0.712034849,1.00643855,51.67460938,1024.202064,-17,181,1.518376108,2.284816187,1024.202064,0.225773716,4.477902542,2.522756281,1
61.79077819,124.5246647,86.03439637,97.39976292,0.883312174,1.278490429,0.634403784,1.447382326,0.718210167,1.015707454,51.77265625,1034.016284,-17,181,1.529859319,2.33200831,1034.016284,0.224160992,4.510800161,2.52482954,1
62.15965125,126.6926147,88.58602336,99.88988652,0.88683676,1.268322741,0.622281729,1.430164826,0.70168689,1.001996839,51.77161458,1038.891069,-17,181,1.57032791,2.452336765,1038.891069,0.224730683,4.493339741,2.519876568,1
63.2320565,126.5234685,88.95214993,103.0567743,0.863137339,1.22770647,0.61356526,1.422376734,0.71085473,0.988264092,51.590625,1043.561318,-17,181,1.579539244,2.502525644,1043.561318,0.223469078,4.520191985,2.521623147,1
82.69835979,129.1855996,89.38165763,106.0214298,0.843052747,1.218485733,0.780015511,1.445325619,0.925227412,1.084342946,51.09153646,1062.793574,-30,195,1.591779467,2.754154066,1062.793574,0.22810032,4.480494441,2.442957324,1
78.96693566,135.6221851,89.94948183,109.2083654,0.823650107,1.241866267,0.723085044,1.507759492,0.877903175,1.077482629,51.34075521,1081.489485,-30,195,1.581766321,2.740882308,1081.489485,0.224593335,4.560276808,2.449259633,1
88.5695252,139.2149873,95.89654713,108.6740887,0.882423292,1.281032019,0.815001315,1.451720541,0.923594518,1.113476094,51.90664063,1150.559383,-30,195,1.565653088,2.518883157,1150.559383,0.217921209,4.697893077,2.458469392,1
87.79638933,142.7797893,94.90228619,109.8620634,0.863831274,1.299627777,0.799151105,1.504492621,0.925124071,1.126056264,51.68242188,1175.084431,-30,195,1.577717933,2.54404667,1175.084431,0.215069278,4.762656877,2.459084754,1
89.66588174,142.0353284,96.23035086,111.3284533,0.864382357,1.275822346,0.805417475,1.475993043,0.931783797,1.116315982,51.65,1227.72724,-35,195,1.583672819,2.601402583,1227.72724,0.210255065,4.881562855,2.476907888,1
93.21958095,137.0992277,97.25798873,114.0572068,0.852712349,1.202021613,0.817305487,1.4096449,0.958477367,1.089930178,51.12552083,1230.976432,-35,195,1.647160367,2.827118448,1230.976432,0.210000337,4.89931908,2.544911116,1
90.8239377,135.425483,98.56970326,111.3728287,0.885042649,1.215965192,0.815494576,1.373905759,0.921418394,1.077673107,51.25885417,1240.49888,-35,195,1.624157233,2.752086084,1240.49888,0.208314993,4.933421543,2.550880201,1
86.8399906,142.2331681,100.4675834,115.7382478,0.868058618,1.228921042,0.75031368,1.415712047,0.86435831,1.059514248,51.79804688,1281.338772,-35,195,1.601681687,2.617162862,1281.338772,0.206005713,4.967960537,2.556142021,1
83.33596581,144.8865334,99.3179213,116.9457551,0.849264868,1.238920842,0.712603597,1.458815605,0.839082864,1.055297417,51.61705729,1267.927704,-35,195,1.593428066,2.606486537,1267.927704,0.205479428,4.983577319,2.555903116,1
84.16693655,149.066525,100.5905058,114.2899208,0.880134531,1.304284087,0.736433589,1.481914459,0.836728436,1.085410455,51.71888021,1273.952352,-35,195,1.578403651,2.528865244,1273.952352,0.204527956,5.017073803,2.560916805,1
88.59587809,144.4691362,97.98162721,112.8005186,0.868627453,1.280748865,0.78542084,1.474451285,0.904209091,1.105715161,51.34505208,1246.398387,-35,195,1.618445209,2.752660087,1246.398387,0.205890942,4.983065839,2.553028456,1
83.29272594,147.4833334,99.47317876,121.7930872,0.81673912,1.210933533,0.683887139,1.482644218,0.837338537,1.042978957,51.94635417,1243.999205,-35,195,1.582962289,2.639787295,1243.999205,0.206442499,4.990871557,2.479531783,1
80.64518819,148.1039658,95.80130592,126.1621309,0.759350728,1.173917757,0.63921866,1.545949341,0.841796335,1.030571329,52.04101563,1219.270323,-35,195,1.565147588,2.625105651,1219.270323,0.208152147,4.947832629,2.478308009,1
86.40619687,149.0731008,100.6157259,124.227474,0.809931352,1.200001063,0.695548207,1.481608362,0.858774273,1.047304512,51.95651042,1230.44264,-35,195,1.520618094,2.504226271,1230.44264,0.205508888,5.010356049,2.454503363,1
87.8410491,150.0593048,98.76742198,122.275253,0.807746617,1.22722547,0.718387793,1.519319851,0.889372703,1.076264364,52.00429688,1231.152716,-35,195,1.506164118,2.473910924,1231.152716,0.205761299,4.997721978,2.401537525,1
83.24195011,151.5530288,98.93947405,121.2327054,0.816112069,1.250100196,0.686629485,1.531775161,0.841342153,1.066415291,51.83359375,1193.502778,-35,188,1.489903746,2.442199419,1193.502778,0.202245919,5.043712801,2.371687365,1
94.36684676,148.740647,96.36640169,123.2102902,0.782129492,1.207209615,0.765900694,1.543490723,0.979250497,1.107164388,51.74296875,1175.181331,-35,188,1.484088628,2.444333014,1175.181331,0.205436194,4.951797078,2.36959127,1
93.79684699,140.120284,94.42214759,114.2052045,0.826776222,1.226916799,0.821300985,1.48397688,0.993377607,1.121219862,51.21236979,1120.79279,-35,188,1.468357066,2.562987057,1120.79279,0.209683649,4.852677684,2.366050077,1
98.0614988,141.5181905,94.91655004,116.1330273,0.817308842,1.218586942,0.844389414,1.490974866,1.033133829,1.135182038,51.61536458,1133.945545,-35,188,1.449315819,2.501789093,1133.945545,0.208660032,4.846946759,2.368900687,1
91.59014544,142.5353034,94.01473577,113.3816219,0.829188489,1.25712881,0.807804157,1.516095346,0.974210529,1.12887927,51.74986979,1117.328971,-29,182,1.404787442,2.316792489,1117.328971,0.210182306,4.808519733,2.08197566,1
94.04963705,148.6252091,93.90290004,118.3973514,0.79311656,1.255308563,0.79435592,1.582754196,1.001562646,1.143073757,52.34049479,1200.195131,-29,209,1.389178406,2.232009834,1200.195131,0.202860321,4.97196956,2.117625302,1
91.02051384,151.3932387,96.9744147,116.5797177,0.831829212,1.298624166,0.780757714,1.56116682,0.938603384,1.1351396,52.33815104,1218.444638,-29,209,1.381312746,2.1972693,1218.444638,0.201255477,5.02386983,2.121510203,1
71.8476945,139.0035563,95.58164191,112.0898407,0.852723505,1.240108429,0.640983108,1.454291363,0.751689269,1.01531153,51.74492188,1209.539492,-29,209,1.409617338,2.34934232,1209.539492,0.201642814,5.034510563,2.120954154,1
73.20727458,138.0950714,92.72686721,112.457686,0.824548953,1.227973617,0.650976178,1.489267087,0.789493669,1.02981605,51.73424479,1227.42039,-29,209,1.408158946,2.319641939,1227.42039,0.202649299,5.010510677,1.941621409,1
76.2209604,138.6455497,92.73143625,109.7208192,0.845158074,1.263621168,0.694680927,1.495129972,0.821953843,1.061319419,51.63971354,1246.578657,-29,209,1.411294712,2.311686094,1246.578657,0.201402718,5.034542692,1.943476438,1
79.92202418,140.4409414,92.80137053,113.530583,0.817412965,1.2370318,0.703969116,1.513349864,0.86121599,1.068002129,51.62747396,1287.465782,-29,209,1.43567842,2.413387541,1287.465782,0.198546773,5.09066716,1.949264218,1
89.96544573,139.1223331,95.53196638,110.2241362,0.866706419,1.262176668,0.816204588,1.456290897,0.94173133,1.11339482,51.12695313,1316.925419,-29,209,1.457409069,2.474246169,1316.925419,0.195453008,5.166172411,1.901212324,1
90.40531866,132.3902185,98.63362048,107.6696369,0.916076466,1.229596592,0.839654719,1.342242309,0.916577108,1.079941926,51.14153646,1366.022025,-29,209,1.457685069,2.430041565,1366.022025,0.192772592,5.240339451,1.908886337,1
73.01595576,134.786945,100.5589321,107.567781,0.934842489,1.253041977,0.678790202,1.340377648,0.726101145,0.998444157,51.88880208,1459.808468,-29,209,1.458858304,2.27386996,1459.808468,0.187315544,5.381447266,1.917180695,1
81.7384524,141.1846436,104.0411098,109.1084954,0.953556452,1.293983966,0.749148378,1.357008244,0.785636107,1.045852728,51.58880208,1482.649666,-29,209,1.472944944,2.294990025,1482.649666,0.184747744,5.45713932,2.061319276,1
79.89974321,150.9930662,102.8331566,106.6890328,0.963858739,1.41526324,0.748903061,1.468330558,0.776984252,1.10199693,51.75325521,1481.753831,-20,209,1.499432626,2.343203,1481.753831,0.184641382,5.433215348,2.077265831,1
83.72852169,151.6855508,104.6786071,107.85249,0.970572002,1.406416773,0.77632442,1.449059698,0.79986278,1.107668834,51.86901042,1484.299508,-20,209,1.517044765,2.383197674,1484.299508,0.183740521,5.47069773,2.110612019,1
86.58214756,157.5753844,105.8150379,108.857829,0.972048027,1.447533778,0.795369046,1.489158702,0.818240482,1.137346958,52.04700521,1483.726567,-20,209,1.527157456,2.42011329,1483.726567,0.184277988,5.449333658,2.108171363,1
86.00281119,157.4280211,106.4653046,111.9556022,0.950960046,1.406164748,0.768186759,1.478679102,0.807801297,1.11450335,51.84036458,1453.861496,-20,209,1.552032506,2.536125993,1453.861496,0.185979589,5.418857671,2.101274629,1
97.22706931,157.1374532,105.512039,124.3010521,0.848842686,1.264168328,0.782190236,1.489284585,0.921478442,1.106832171,52.27773438,1510.981067,-42,209,1.543214269,2.416682824,1510.981067,0.188711449,5.399181772,2.136952742,1
94.5787789,154.371959,112.3114246,120.8787023,0.929125003,1.277081538,0.782427153,1.374499162,0.842111826,1.067586957,51.50703125,1461.354898,-42,201,1.541557695,2.512411081,1461.354898,0.19108984,5.344219081,2.110256456,1
107.1225751,142.2168713,105.0566184,115.8997732,0.906443693,1.227067727,0.924269066,1.353716438,1.019665174,1.128455459,51.15611979,1476.978621,-42,201,1.548515159,2.52974418,1476.978621,0.189993464,5.360005034,2.197825418,1
97.72155315,144.9439673,109.1341462,113.8366747,0.958690567,1.273262485,0.85843647,1.328126644,0.895426011,1.088328596,51.31132813,1477.058413,-42,201,1.550990941,2.50369467,1477.058413,0.188050755,5.405889897,2.196592171,1
96.13898808,159.3221241,111.8314535,117.610413,0.950863539,1.354660018,0.817436021,1.424662912,0.859677533,1.113402345,51.57252604,1518.381198,-42,201,1.554622945,2.485178313,1518.381198,0.183309942,5.533171012,2.200154302,1
95.72225028,165.460294,110.6129635,118.5082463,0.933377777,1.396192241,0.807726494,1.495849029,0.865380036,1.139931761,51.70416667,1532.633316,-42,208,1.575613014,2.568624317,1532.633316,0.181984257,5.565024929,2.194150605,1
107.0809034,167.7369314,114.0617129,123.6291075,0.92261212,1.356775397,0.866146376,1.470580505,0.93879796,1.156198772,52.54322917,1613.428079,-42,213,1.554239746,2.399562715,1613.428079,0.178515418,5.662201555,2.135060367,1
101.4441389,168.4004421,114.4530896,131.482066,0.870484417,1.280786401,0.771543542,1.471349028,0.886338143,1.097218413,52.29973958,1626.715365,-42,213,1.567266571,2.443663114,1626.715365,0.177340169,5.69942839,2.134691798,1
96.45351412,168.8738747,113.962507,131.0166699,0.869832114,1.288949527,0.736192686,1.481837134,0.846361814,1.083060986,52.00794271,1620.494598,-42,213,1.573697779,2.455428752,1620.494598,0.177873879,5.675518653,2.131239598,1
92.59760397,159.3769029,110.1793535,125.253989,0.879647462,1.272429758,0.739278682,1.4465224,0.840426096,1.070258376,51.39179688,1545.82449,-42,213,1.61110735,2.716242733,1545.82449,0.182485678,5.534770589,2.121379004,1
83.72005389,160.426138,108.8549001,127.3861612,0.85452689,1.259368651,0.65721467,1.473761289,0.769097705,1.033462136,51.63463542,1540.253488,-42,213,1.604870721,2.685355091,1540.253488,0.183778282,5.485564428,2.12310459,1
80.14262173,151.2688513,98.03061849,128.0059411,0.765828661,1.181733051,0.626085173,1.543077598,0.817526432,1.023778956,51.48242188,1571.421826,-42,213,1.584015832,2.58821623,1571.421826,0.180732807,5.595422329,2.128873242,1
79.61564873,153.9073619,106.7687979,124.8387663,0.855253549,1.23284911,0.637747801,1.441501309,0.74568273,1.008270224,51.62825521,1606.616363,-42,213,1.576855625,2.550864637,1606.616363,0.178136981,5.682580225,2.077723585,1
94.47737041,178.0027455,107.1444568,130.5270713,0.820860039,1.363722818,0.723814374,1.661334154,0.881775626,1.146456701,52.0640625,1743.907875,-43,243,1.594369642,2.532150666,1743.907875,0.171691847,5.881506759,2.007606928,1
95.57459743,176.1688993,107.9804079,126.8467668,0.851266537,1.388832399,0.753464987,1.631489479,0.885110543,1.157206346,51.85325521,1807.652034,-43,243,1.582974621,2.460601959,1807.652034,0.168109029,6.015735948,1.974428153,1
108.2224512,167.3338934,107.3676001,127.0908953,0.844809534,1.316647372,0.851535832,1.558513865,1.00796191,1.175288377,51.23216146,1783.519669,-43,243,1.632022431,2.709681955,1783.519669,0.162276901,6.15352205,2.012957038,1
111.6867634,166.5911342,107.9761919,129.2054088,0.835694054,1.289351086,0.864412445,1.542850616,1.034364719,1.173269329,51.35351563,1818.60823,-43,243,1.6585575,2.834250238,1818.60823,0.16187377,6.149592582,2.014213169,1
109.7904399,166.3028096,110.7702071,129.3151028,0.856591416,1.286027742,0.849014829,1.501331577,0.991154958,1.14997977,51.78971354,1836.194191,-43,243,1.668683089,2.871722369,1836.194191,0.161418181,6.164404875,2.09254901,1
119.0864419,175.3260822,115.9937117,132.2730543,0.876926236,1.325486004,0.900307644,1.511513682,1.026662913,1.185871669,52.35260417,1918.488952,-43,243,1.6301253,2.691351711,1918.488952,0.158818103,6.264777999,2.023575587,1
115.1150384,177.7781016,117.103455,131.9285066,0.887628141,1.347533647,0.872556215,1.518128577,0.98302,1.176126703,52.03203125,1953.954443,-43,243,1.64150765,2.74989515,1953.954443,0.158000157,6.298274276,1.986347228,1
114.7403898,176.296204,117.4661167,130.7065138,0.898701322,1.348794324,0.877847526,1.500826016,0.976795633,1.172718334,51.92851563,1975.385124,-43,243,1.631066628,2.693864155,1975.385124,0.15747663,6.320602609,1.990684946,1
108.5921083,176.4765715,116.684489,125.8370665,0.927266443,1.402421213,0.86295804,1.512425284,0.930647331,1.175436464,50.99882813,1930.539973,-43,243,1.660842319,2.900585835,1930.539973,0.15691254,6.370816253,1.986553522,1
92.19090293,174.7529035,121.9015694,134.3871798,0.90709225,1.300368857,0.686009655,1.433557454,0.756273306,1.041574424,51.44869792,1973.859347,-43,243,1.610419369,2.744886208,1973.859347,0.156024098,6.384278215,1.993660051,1
114.1699549,171.3294197,119.7094311,129.340966,0.925533764,1.324633834,0.88270529,1.431210708,0.953725649,1.146351814,51.42317708,2011.606859,-104,243,1.450464813,2.632830832,2011.606859,0.18592078,5.612033852,1.811379815,1
175.1242238,180.9303802,133.1712266,137.9709856,0.965211824,1.311365425,1.26928298,1.358629674,1.315030493,1.31316552,52.77734375,2699.565008,-267,297,0.705878593,4.868021254,2699.565008,0.182014665,5.756846577,1.724799793,1
178.9546625,180.8314823,128.4840813,136.4799382,0.941413683,1.324967499,1.311215882,1.407423243,1.392815832,1.357867931,51.90572917,2710.356998,-267,297,0.68447711,4.845414311,2710.356998,0.199793361,5.306071531,1.686105584,1
179.1617271,194.5610575,128.3918061,142.321995,0.902122023,1.367048414,1.258847778,1.515369738,1.395429604,1.3805088,51.31302083,2775.661393,-267,297,0.580488844,4.63003814,2775.661393,0.211719855,5.033884054,1.699002727,1
181.9640773,204.8373277,128.8370951,147.1907132,0.875307228,1.391645731,1.236246998,1.589894025,1.412357809,1.401313177,52.05572917,2861.650801,-267,297,0.461219756,4.232916131,2861.650801,0.223028221,4.787856887,1.596417644,1
185.1146125,206.457744,124.4319853,145.3951158,0.855819569,1.419977163,1.273183157,1.65920156,1.48767708,1.451197285,51.48307292,2853.425495,-267,297,0.3460012,4.180656821,2853.425495,0.237298241,4.519474586,1.602173489,1
209.1219957,252.5338154,134.3766334,155.1000205,0.866386948,1.628199755,1.348304114,1.879298574,1.556237796,1.594794623,52.39713542,3643.117544,-326,297,-0.188885278,5.550144795,3643.117544,0.221945528,4.82400929,1.573108085,1
215.9622084,251.3313053,137.8613756,168.2102516,0.819577727,1.494149749,1.28388256,1.823072664,1.566517144,1.526745612,51.33606771,3833.186668,-326,297,-0.319696334,5.111798293,3833.186668,0.227364681,4.698549864,1.517156413,1
216.2962457,242.0764825,135.7331552,168.2789983,0.806595931,1.438542451,1.285343079,1.783473479,1.593540248,1.50774475,51.86523438,3851.802281,-326,297,-0.382890305,4.996978262,3851.802281,0.234687961,4.569180223,1.474243795,1
227.5674598,254.4634166,137.9094392,174.2259724,0.791554998,1.460536642,1.306162662,1.845148657,1.650122436,1.544300514,52.32708333,4138.672964,-326,297,-0.494988857,4.563968247,4138.672964,0.234649292,4.575519928,1.369768682,1
238.7933569,269.7879369,141.0678829,192.0590544,0.734502642,1.40471345,1.243332983,1.912468886,1.692754949,1.526689189,52.62330729,4774.846774,-326,297,-0.631828907,4.729311989,4774.846774,0.225021496,4.768151686,1.336138406,1
246.6088945,269.9228567,141.5743903,195.6786633,0.723504484,1.379418952,1.260274832,1.906579687,1.741903278,1.531585098,52.58567708,5060.427295,-326,297,-0.792477489,4.626399574,5060.427295,0.224126884,4.790207604,1.330851066,1
250.8549686,270.2687992,140.276288,202.3147167,0.693356817,1.335883043,1.239924474,1.92668913,1.788292036,1.521125076,51.68854167,5184.495181,-326,297,-0.811731667,4.335292393,5184.495181,0.226554566,4.739092745,1.3361202,1
266.2099801,297.2541818,135.4918089,229.0246342,0.591603647,1.297913575,1.162363957,2.193890422,1.964768071,1.545785307,51.45442708,5790.073184,-326,304,-0.908683422,4.249263993,5790.073184,0.220353073,4.869878519,1.319869441,1
