delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,mean,variance,min,max,skewness,kurtosis,hjorth_activity,hjorth_mobility,hjorth_complexity,entropy,label
54.37739714921997,69.30492227186802,56.67059276189229,120.14275855665255,0.4716937869806746,0.5768547609899246,0.4526065307846137,1.2229433096466849,0.9595346457322684,0.6995078058232345,51.780078125,1002.5085354105631,-57.0,216.0,0.6688545610684548,1.733860596003403,1002.5085354105631,0.7036290831541409,1.606783048860439,2.0017576014251994,1
48.76133219353422,66.84023289471574,59.46227755087209,118.81479898203591,0.5004618789942357,0.5625581448386878,0.41039780070584175,1.1240779137249082,0.8200380846801095,0.6484376305492714,52.098046875,963.3738503519693,-57.0,216.0,0.6653712963146233,1.7852554593603864,963.3738503519693,0.6896184829943459,1.6364761327719375,1.9929753716028134,1
46.57779218782132,68.81531144521193,58.79644742430674,118.83826958172297,0.4947602117672495,0.5790669258936731,0.3919426995340975,1.1703991390602853,0.792187185251023,0.649608959205403,51.90611979166667,943.8303792148166,-57.0,216.0,0.6722186027275991,1.767927395830979,943.8303792148166,0.6674333021109609,1.686431763620803,1.9890782611771787,1
46.17920878876395,73.38129295386732,58.230611591433245,117.1330254417945,0.4971323106510988,0.626478251347924,0.3942458466737993,1.2601841359444523,0.7930400785204483,0.6817861659653937,51.5671875,910.7488712565104,-57.0,216.0,0.658708809341953,1.8024772395277395,910.7488712565104,0.6474391707608921,1.7340649692815895,2.046501532020043,1
48.50596629431867,78.83388816839435,59.12883975951952,113.44685253612754,0.5212029989169575,0.6948970941550753,0.42756555347246655,1.3332561316781528,0.8203436172871866,0.7378782768813205,51.624348958333336,883.662922753228,-57.0,216.0,0.6520153526157239,1.8056950524497575,883.662922753228,0.6254430283781481,1.7942770820011613,2.040177452623143,1
48.71308370544072,77.99014141080265,53.11736580626635,109.01227828793986,0.4872603952553368,0.7154252955323361,0.4468586884935318,1.4682607133654586,0.9170839510963466,0.781493266232188,51.66953125,869.9155299886066,-57.0,216.0,0.6564240792760672,1.7917288060622507,869.9155299886066,0.6082438771106431,1.8422079275836174,2.03824251688982,1
50.093213632712796,80.4602910019051,53.78681393029935,109.84330594280993,0.48966856440303724,0.7325006317981441,0.45604247981022983,1.4959110815928058,0.9313288884823523,0.797857416078767,51.266796875,860.0815538024904,-57.0,216.0,0.6456543124245396,1.6879545346135059,860.0815538024904,0.5842410255179091,1.9105975463229363,2.11215704228494,1
56.60809265397562,73.82453919595275,50.24629174975602,108.77040541932,0.4619481885357686,0.6787189852915626,0.520436532673995,1.4692534836923805,1.1266123465569076,0.8202448810218002,51.385807291666666,808.2041475253635,-49.0,208.0,0.6529390378567201,1.6298594184661512,808.2041475253635,0.5607923708045188,1.9801718602759106,2.136131784849108,1
55.89724371873842,75.8658018077263,49.60420261488284,107.90031487703763,0.45972250100855966,0.7031101057877578,0.5180452326060262,1.5294228675891295,1.1268650794109827,0.8365667704307199,51.823828125,785.4112811787923,-49.0,204.0,0.6151336492314876,1.4134389531252678,785.4112811787923,0.5266420354470818,2.0986400679106243,2.1407378819331515,1
54.628119370208545,82.37642135757318,51.29325040400628,106.21281567412467,0.482929014530421,0.7755789245839713,0.5143270049239164,1.6059894958643357,1.065015746515097,0.8698365982921608,51.901953125,751.8040586853026,-49.0,204.0,0.6351531197448711,1.3673669803337578,751.8040586853026,0.49707564944394167,2.2155484568524937,2.130707651428878,1
